SHAW HARDWOOD MASTER SPREADSHEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERNAL USE ONLY,,,Updated 1/12/2026,,,,,,,SHAW FLOORS RETAIL,,,,SHAW BUILDER FLOORING,,,,ALIGNED,,,,PRODUCT SPECS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RETAIL MOLDINGS / TRIMS,,,,,,,,BUILDER MOLDINGS / TRIMS,,,,,,,,,
Construction,Collection / Grouping,Canadian Approved,Launch Date,Country of Origin,Product Category,Product Description,Style Status,Inventory Style #,Inventory Color #,Shaw Retail Style #,Shaw Retail Style Name,Color #,Shaw Color Name,Shaw Builder Style #,Shaw Builder Flooring Style Name,Color #,Shaw Builder Flooring Color Name,SFN Style #,SFN Style Name,SDC Style #,SDC Style Name,Species,Core,Backing Layer Species,Color & Character Variation Rating,Light Sensitive,Radiant Heat Approved,Cradle 2 Cradle Certified,GREENGUARD Certified,T & G Glue/Glueless,Surface Texture,Grade,Installation Method,Installation Grade,Recommended Adhesives,Plys,Bevel Edges,Bevel Ends,Gloss Level,Finish,Color Family,Color Shade,Fumed - Y/N,Nominal Face Thickness - inches,Nominal Face Thickness - mm,Face Type,Nominal Overall Thickness - Inches,Nominal Overall Thickness - mm,Width - inches,Length - inches,Weight per Carton (lbs),Weight per Pallet,Planks per Carton,Direct Warranty,Builder Warranty,Light Commercial Warranty,Full Commercial Warranty,SQFT per Carton,Cartons per Pallet,SQFT per Pallet,Pallets per Truck,Box Dimensions (L x W x H),Pallet Dimensions (L x W x H),UPC (Box),"Flush Reducer Length 78""","Overlap Reducer Length 78""","Flush Stairnose Length 78""","Overlap Stairnose Length 78""","Square Edge Stairnose Length 78""","Threshold / End Mold / Carpet Reducer Length 78""","T-Molding Length 78""","Quarter Round Length 78""","Flush Reducer Length 78""","Overlap Reducer Length 78""","Flush Stairnose Length 78""","Overlap Stairnose Length 78""","Square Edge Stairnose Length 78""","Threshold / End Mold / Carpet Reducer Length 78""","T-Molding Length 78""","Quarter Round Length 78""",Retail Additional Options,Builder Additional Options
Ply-Core Engineered,The Gallery,Y,Q1 2025,Malaysia,W1,"9/16"" x 5"" Engineered Smooth Red Oak",A,1389U,8011,N/A,Not in Retail,N/A,Not in Retail,HW786,"Foundation 5""",8011,Gunstock,N/A,N/A,N/A,N/A,Red Oak,Rubber Wood / Hevea,Poplar,Moderate,No,Yes,Yes,Yes,Glue,Smooth,ABCD,Nail / Staple / Glue / Float,Above / On / Below,35MC,9,Micro Bevel Edge,Micro Bevel Ends,35%,UV Aluminum Oxide,Red,Medium,No,"1/8""",3mm,Sawn,"9/16""",14mm,"5""","Random lengths from 13.8"" to 74.8""",41.89,2345.84,Random,50 Year,50 Year,N/A,5 Year,20.77,56,1163.12,22,"75.98"" x 5.51"" x 4.68""","75.98"" x 40.55"" x 42.32""",190402551504,157FR,157OR,157FS,157OS,157SQ,157TH,157TM,157QR,156FR,156OR,156FS,156OS,156SQ,156TH,156TM,156QR,N/A,"HW785 - Foundation 3"""
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ply-Core Engineered,The Gallery,Y,Q1 2025,Malaysia,W1,"9/16"" x 3"" Engineered Smooth Red Oak",A,1390U,2080,SW785,"Lineage Oak 3""",2080,Honey,HW785,"Foundation 3""",2080,Honey,N/A,N/A,N/A,N/A,Red Oak,Rubber Wood / Hevea,Poplar,Moderate,No,Yes,Yes,Yes,Glue,Smooth,ABCD,Nail / Staple / Glue / Float,Above / On / Below,35MC,9,Micro Bevel Edge,Micro Bevel Ends,35%,UV Aluminum Oxide,Gold,Medium,No,"1/8""",3mm,Sawn,"9/16""",14mm,"3""","Random lengths from 13.8"" to 47.24""",49.93,2396.64,Random,50 Year,50 Year,N/A,5 Year,24.86,48,1193.28,22,"75.98"" x 6.5"" x 4.68""","75.98"" x 40.55"" x 42.32""",190402551528,157FR,157OR,157FS,157OS,157SQ,157TH,157TM,157QR,156FR,156OR,156FS,156OS,156SQ,156TH,156TM,156QR,"SW786 - Lineage Oak 5""","HW786 - Foundation 5"""
Ply-Core Engineered,The Gallery,Y,Q1 2025,Malaysia,W1,"9/16"" x 3"" Engineered Smooth Red Oak",A,1390U,7136,SW785,"Lineage Oak 3""",7136,Saddle,HW785,"Foundation 3""",7136,Saddle,N/A,N/A,N/A,N/A,Red Oak,Rubber Wood / Hevea,Poplar,Moderate,No,Yes,Yes,Yes,Glue,Smooth,ABCD,Nail / Staple / Glue / Float,Above / On / Below,35MC,9,Micro Bevel Edge,Micro Bevel Ends,35%,UV Aluminum Oxide,Brown,Medium,No,"1/8""",3mm,Sawn,"9/16""",14mm,"3""","Random lengths from 13.8"" to 47.24""",49.93,2396.64,Random,50 Year,50 Year,N/A,5 Year,24.86,48,1193.28,22,"75.98"" x 6.5"" x 4.68""","75.98"" x 40.55"" x 42.32""",190402551542,157FR,157OR,157FS,157OS,157SQ,157TH,157TM,157QR,156FR,156OR,156FS,156OS,156SQ,156TH,156TM,156QR,"SW786 - Lineage Oak 5""","HW786 - Foundation 5"""
Ply-Core Engineered,The Gallery,Y,Q1 2025,Malaysia,W1,"9/16"" x 3"" Engineered Smooth Red Oak",A,1390U,8011,SW785,"Lineage Oak 3""",8011,Gunstock,HW785,"Foundation 3""",8011,Gunstock,N/A,N/A,N/A,N/A,Red Oak,Rubber Wood / Hevea,Poplar,Moderate,No,Yes,Yes,Yes,Glue,Smooth,ABCD,Nail / Staple / Glue / Float,Above / On / Below,35MC,9,Micro Bevel Edge,Micro Bevel Ends,35%,UV Aluminum Oxide,Red,Medium,No,"1/8""",3mm,Sawn,"9/16""",14mm,"3""","Random lengths from 13.8"" to 47.24""",49.93,2396.64,Random,50 Year,50 Year,N/A,5 Year,24.86,48,1193.28,22,"75.98"" x 6.5"" x 4.68""","75.98"" x 40.55"" x 42.32""",190402551535,157FR,157OR,157FS,157OS,157SQ,157TH,157TM,157QR,156FR,156OR,156FS,156OS,156SQ,156TH,156TM,156QR,"SW786 - Lineage Oak 5""","HW786 - Foundation 5"""
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ply-Core Engineered,The Gallery,Y,Q1 2025,Malaysia,W1,"9/16"" x 5"" Engineered Smooth Red Oak",A,1389U,2080,SW786,"Lineage Oak 5""",2080,Honey,HW786,"Foundation 5""",2080,Honey,N/A,N/A,N/A,N/A,Red Oak,Rubber Wood / Hevea,Poplar,Moderate,No,Yes,Yes,Yes,Glue,Smooth,ABCD,Nail / Staple / Glue / Float,Above / On / Below,35MC,9,Micro Bevel Edge,Micro Bevel Ends,35%,UV Aluminum Oxide,Gold,Medium,No,"1/8""",3mm,Sawn,"9/16""",14mm,"5""","Random lengths from 13.8"" to 74.8""",41.89,2345.84,Random,50 Year,50 Year,N/A,5 Year,20.77,56,1163.12,22,"75.98"" x 5.51"" x 4.68""","75.98"" x 40.55"" x 42.32""",190402551498,157FR,157OR,157FS,157OS,157SQ,157TH,157TM,157QR,156FR,156OR,156FS,156OS,156SQ,156TH,156TM,156QR,"SW785 - Lineage Oak 3""","HW785 - Foundation 3"""
Ply-Core Engineered,The Gallery,Y,Q1 2025,Malaysia,W1,"9/16"" x 5"" Engineered Smooth Red Oak",A,1389U,7136,SW786,"Lineage Oak 5""",7136,Saddle,HW786,"Foundation 5""",7136,Saddle,N/A,N/A,N/A,N/A,Red Oak,Rubber Wood / Hevea,Poplar,Moderate,No,Yes,Yes,Yes,Glue,Smooth,ABCD,Nail / Staple / Glue / Float,Above / On / Below,35MC,9,Micro Bevel Edge,Micro Bevel Ends,35%,UV Aluminum Oxide,Brown,Medium,No,"1/8""",3mm,Sawn,"9/16""",14mm,"5""","Random lengths from 13.8"" to 74.8""",41.89,2345.84,Random,50 Year,50 Year,N/A,5 Year,20.77,56,1163.12,22,"75.98"" x 5.51"" x 4.68""","75.98"" x 40.55"" x 42.32""",190402551511,157FR,157OR,157FS,157OS,157SQ,157TH,157TM,157QR,156FR,156OR,156FS,156OS,156SQ,156TH,156TM,156QR,"SW785 - Lineage Oak 3""","HW785 - Foundation 3"""
Ply-Core Engineered,The Gallery,Y,Q1 2025,Malaysia,W1,"9/16"" x 5"" Engineered Smooth Red Oak",A,1389U,8011,SW786,"Lineage Oak 5""",8011,Gunstock,HW786,"Foundation 5""",8011,Gunstock,N/A,N/A,N/A,N/A,Red Oak,Rubber Wood / Hevea,Poplar,Moderate,No,Yes,Yes,Yes,Glue,Smooth,ABCD,Nail / Staple / Glue / Float,Above / On / Below,35MC,9,Micro Bevel Edge,Micro Bevel Ends,35%,UV Aluminum Oxide,Red,Medium,No,"1/8""",3mm,Sawn,"9/16""",14mm,"5""","Random lengths from 13.8"" to 74.8""",41.89,2345.84,Random,50 Year,50 Year,N/A,5 Year,20.77,56,1163.12,22,"75.98"" x 5.51"" x 4.68""","75.98"" x 40.55"" x 42.32""",190402551504,157FR,157OR,157FS,157OS,157SQ,157TH,157TM,157QR,156FR,156OR,156FS,156OS,156SQ,156TH,156TM,156QR,"SW785 - Lineage Oak 3""","HW785 - Foundation 3"""
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ply-Core Engineered,The Gallery,Y,Q1 2025,Malaysia,W1,"9/16"" x 3"" Engineered Smooth Hard Maple",A,1396U,1148,SW780,"Natural Classics Hard Maple 3""",1148,Natural Hard Maple,HW780,"Natural Design 3""",1148,Natural,N/A,N/A,N/A,N/A,Hard Maple,Eucalyptus,Eucalyptus,Moderate,No,Yes,Yes,Yes,Glue,Smooth,ABC,Nail / Staple / Glue / Float,Above / On / Below,35MC,8,Micro Bevel Edge,Micro Bevel Ends,7%,UV Aluminum Oxide,Natural,Light,No,"1/8""",3mm,Sawn,"9/16""",14mm,"3""","Random lengths from 13.8"" to 47.24""",43,1376,Random,50 Year,50 Year,N/A,5 Year,23.62,32,755.84,36,"48.03"" x 9.57"" x 4.8""","48.43"" x 39.37"" x 43.31""",190402551603,161FR,161OR,161FS,161OS,161SQ,161TH,161TM,161QR,160FR,160OR,160FS,160OS,160SQ,160TH,160TM,160QR,"SW781 - Natural Classics Hard Maple 5"", SW766 - Natural Classics Hard Maple 7""","HW781 - Natural Design 5"", HW766 - Natural Design 7"""
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,0,0
Ply-Core Engineered,The Gallery,Y,Q1 2025,Malaysia,W1,"9/16"" x 5"" Engineered Smooth Hard Maple",A,1395U,1148,SW781,"Natural Classics Hard Maple 5""",1148,Natural Hard Maple,HW781,"Natural Design 5""",1148,Natural,N/A,N/A,N/A,N/A,Hard Maple,Eucalyptus,Eucalyptus,Moderate,No,Yes,Yes,Yes,Glue,Smooth,ABC,Nail / Staple / Glue / Float,Above / On / Below,35MC,8,Micro Bevel Edge,Micro Bevel Ends,7%,UV Aluminum Oxide,Natural,Light,No,"1/8""",3mm,Sawn,"9/16""",14mm,"5""","Random lengths from 13.8"" to 47.24""",48,1536,Random,50 Year,50 Year,N/A,5 Year,26.24,32,839.68,36,"48.03"" x 10.39"" x 4.8""","48.43"" x 42.52"" x 43.31""",190402551597,161FR,161OR,161FS,161OS,161SQ,161TH,161TM,161QR,160FR,160OR,160FS,160OS,160SQ,160TH,160TM,160QR,"SW780 - Natural Classics Hard Maple 3"", SW766 Natural Classics Hard Maple 7""","HW780 - Natural Design 3"", HW766 - Natural Design 7"""
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,0,0
Ply-Core Engineered,The Gallery,Y,Q1 2025,Malaysia,W1,"9/16"" x 7"" Engineered Smooth Hard Maple",A,1306U,1148,SW766,"Natural Classics Hard Maple 7""",1148,Natural Hard Maple,HW766,"Natural Design 7""",1148,Natural,N/A,N/A,N/A,N/A,Hard Maple,Eucalyptus,Eucalyptus,Moderate,No,Yes,Yes,Yes,Glue,Smooth,ABC,Nail / Staple / Glue / Float,Above / On / Below,35MC,8,Micro Bevel Edge,Micro Bevel Ends,7%,UV Aluminum Oxide,Natural,Light,No,"1/8""",3mm,Sawn,"9/16""",14mm,"7""","Random lengths from 13.8"" to 47.24""",52.91,2116.4,Random,50 Year,50 Year,N/A,5 Year,29.12,40,1164.8,22,"75.59"" x 7.59"" x 4.8""","75.98"" x 39.37"" x 43.31""",190402451613,161FR,161OR,161FS,161OS,161SQ,161TH,161TM,161QR,160FR,160OR,160FS,160OS,160SQ,160TH,160TM,160QR,"SW780 - Natural Classics Hard Maple 3"", SW781 - Natural Classics Hard Maple 5""","HW780 - Natural Design 3"", HW781 - Natural Design 5"""
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,0,0
Ply-Core Engineered,The Gallery,Y,Q1 2025,Vietnam,W1,"9/16"" x 3"" Engineered Smooth Hickory",A,1399U,1157,SW777,"Natural Classics Hickory 3""",1157,Natural Hickory,HW777,"Natural Art 3""",1157,Natural,N/A,N/A,N/A,N/A,Hickory,Eucalyptus,Eucalyptus,High,No,Yes,Yes,Yes,Glue,Smooth,ABC,Nail / Staple / Glue / Float,Above / On / Below,35MC,8,Micro Bevel Edge,Micro Bevel Ends,7%,UV Aluminum Oxide,Natural,Light,No,"1/8""",3mm,Sawn,"9/16""",14mm,"3""","Random lengths from 11.81"" to 55.11""",59.96,2398.4,Random,50 Year,50 Year,N/A,5 Year,28.71,40,1148.4,22,"75.59"" x 9.69"" x 3.62""","76.37"" x 40.55"" x 40.94""",190402551634,159FR,159OR,159FS,159OS,159SQ,159TH,159TM,159QR,158FR,158OR,158FS,158OS,158SQ,158TH,158TM,1568QR,"SW778 - Natural Classics Hickory 5"", SW779 - Natural Classics Hickory 7""","HW778 - Natural Art 5"", HW779 - Natural Art 7"""
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,0,0
Ply-Core Engineered,The Gallery,Y,Q1 2025,Vietnam,W1,"9/16"" x 5"" Engineered Smooth Hickory",A,1398U,1157,SW778,"Natural Classics Hickory 5""",1157,Natural Hickory,HW778,"Natural Art 5""",1157,Natural,N/A,N/A,N/A,N/A,Hickory,Eucalyptus,Eucalyptus,High,No,Yes,Yes,Yes,Glue,Smooth,ABC,Nail / Staple / Glue / Float,Above / On / Below,35MC,8,Micro Bevel Edge,Micro Bevel Ends,7%,UV Aluminum Oxide,Natural,Light,No,"1/8""",3mm,Sawn,"9/16""",14mm,"5""","Random lengths from 15.75"" to 74.8""",66.4,2656,Random,50 Year,50 Year,N/A,5 Year,31.16,40,1246.4,20,"75.59"" x 10.39"" x 3.62""","76.38"" x 43.31"" x 40.94""",190402551627,159FR,159OR,159FS,159OS,159SQ,159TH,159TM,159QR,158FR,158OR,158FS,158OS,158SQ,158TH,158TM,1568QR,"SW777 - Natural Classics Hickory 3"", SW779 Natural Classics Hickory 7""","HW777 - Natural Art 3"", HW779 - Natural Art 7"""
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,0,0
Ply-Core Engineered,The Gallery,Y,Q1 2025,Vietnam,W1,"9/16"" x 7"" Engineered Smooth Hickory",A,1397U,1157,SW779,"Natural Classics Hickory 7""",1157,Natural Hickory,HW779,"Natural Art 7""",1157,Natural,N/A,N/A,N/A,N/A,Hickory,Eucalyptus,Eucalyptus,High,No,Yes,Yes,Yes,Glue,Smooth,ABC,Nail / Staple / Glue / Float,Above / On / Below,35MC,8,Micro Bevel Edge,Micro Bevel Ends,7%,UV Aluminum Oxide,Natural,Light,No,"1/8""",3mm,Sawn,"9/16""",14mm,"7""","Random lengths from 15.75"" to 74.8""",46.5,2325,Random,50 Year,50 Year,N/A,5 Year,21.84,50,1092,22,"75.59"" x 7.4"" x 3.62""","76.38"" x 38.58"" x 40.94""",190402551610,159FR,159OR,159FS,159OS,159SQ,159TH,159TM,159QR,158FR,158OR,158FS,158OS,158SQ,158TH,158TM,1568QR,"SW777 - Natural Classics Hickory 3"", SW778 - Natural Classics Hickory 5""","HW777 - Natural Art 3"", HW778 - Natural Art 5"""
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,0,0
Ply-Core Engineered,The Gallery,Y,Q1 2025,Malaysia,W1,"9/16"" x 5"" Engineered Smooth Red Oak",A,1392U,1149,SW783,"Natural Classics Red Oak 3""",1149,Natural Red Oak,HW785,"Foundation 3""",1149,Natural,N/A,N/A,N/A,N/A,Red Oak,Rubber Wood / Hevea,Poplar,Moderate,No,Yes,Yes,Yes,Glue,Smooth,ABC,Nail / Staple / Glue / Float,Above / On / Below,35MC,9,Micro Bevel Edge,Micro Bevel Ends,7%,UV Aluminum Oxide,Natural,Light,No,"1/8""",3mm,Sawn,"9/16""",14mm,"3""","Random lengths from 13.8"" to 74.8""",49.93,2396.64,Random,50 Year,50 Year,N/A,5 Year,24.86,48,1193.28,22,"75.98"" x 6.5"" x 4.68""","75.98"" x 40.55"" x 42.32""",190402551566,157FR,157OR,157FN,157OS,157SQ,157TH,157TM,157QR,156FR,156OR,156FN,156OS,156SQ,156TH,156TM,156QR,"SW784 - Natural Classics Red Oak 5""","HW786 - Foundation 5"""
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ply-Core Engineered,The Gallery,Y,Q1 2025,Malaysia,W1,"9/16"" x 5"" Engineered Smooth Red Oak",A,1391U,1149,SW784,"Natural Classics Red Oak 5""",1149,Natural Red Oak,HW786,"Foundation 5""",1149,Natural,N/A,N/A,N/A,N/A,Red Oak,Rubber Wood / Hevea,Poplar,Moderate,No,Yes,Yes,Yes,Glue,Smooth,ABC,Nail / Staple / Glue / Float,Above / On / Below,35MC,9,Micro Bevel Edge,Micro Bevel Ends,7%,UV Aluminum Oxide,Natural,Light,No,"1/8""",3mm,Sawn,"9/16""",14mm,"5""","Random lengths from 13.8"" to 74.8""",41.89,2345.84,Random,50 Year,50 Year,N/A,5 Year,20.77,56,1163.12,22,"75.98"" x 5.51"" x 4.68""","75.98"" x 40.55"" x 42.32""",190402551559,157FR,157OR,157FN,157OS,157SQ,157TH,157TM,157QR,156FR,156OR,156FN,156OS,156SQ,156TH,156TM,156QR,"SW783 - Natural Classics Red Oak 3""","HW785 - Foundation 3"""
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,0,0
Ply-Core Engineered,The Gallery,Y,Q1 2025,Cambodia,W1,"9/16"" x 3"" Engineered Smooth White Oak",A,1394U,1147,SW774,"Natural Classics White Oak 3""",1147,Natural White Oak,HW774,"Natural Origins 3""",1147,Natural,N/A,N/A,N/A,N/A,White Oak,Eucalyptus,Eucalyptus,Moderate,No,Yes,Yes,Yes,Glue,Smooth,ABC,Nail / Staple / Glue / Float,Above / On / Below,35MC,8,Micro Bevel Edge,Micro Bevel Ends,7%,UV Aluminum Oxide,Natural,Light,No,"1/8""",3mm,Sawn,"9/16""",14mm,"3""","Random lengths from 15.75"" to 47.24""",22.05,1323,Random,50 Year,50 Year,N/A,5 Year,11.78,60,706.8,38,"47.83"" x 6.42"" x 3.62""","48.43"" x 40.47"" x 41.34""",190402551580,154FR,154OR,154FN,154OS,154SQ,154TH,154TM,154QR,153FR,153OR,153FN,153OS,153SQ,153TH,153TM,153QR,"SW775 - Natural Classics White Oak 5"", SW765 - Natural Classics White Oak 7""","HW775 - Natural Origins 5"", HW765 - Natural Origins 7"""
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,0,0
Ply-Core Engineered,The Gallery,Y,Q1 2025,Vietnam,W1,"9/16"" x 3"" Engineered Smooth White Oak",P,1829U,1147,SW774,"Natural Classics White Oak 3""",1147,Natural White Oak,HW774,"Natural Origins 3""",1147,Natural,N/A,N/A,N/A,N/A,White Oak,Eucalyptus,Eucalyptus,Moderate,No,Yes,Yes,Yes,Glue,Smooth,ABC,Nail / Staple / Glue / Float,Above / On / Below,35MC,8,Micro Bevel Edge,Micro Bevel Ends,7%,UV Aluminum Oxide,Natural,Light,No,"1/8""",3mm,Sawn,"9/16""",14mm,"3""","Random lengths from 11.81"" to 59.06""",57.87,2314.8,Random,50 Year,50 Year,N/A,5 Year,28.71,40,1148.4,22,"75.59"" x 9.69"" x 3.63""","76.37"" x 40.55"" x 4.78""",190402588098,154FR,154OR,154FN,154OS,154SQ,154TH,154TM,154QR,153FR,153OR,153FN,153OS,153SQ,153TH,153TM,153QR,"SW775 - Natural Classics White Oak 5"", SW765 - Natural Classics White Oak 7""","HW775 - Natural Origins 5"", HW765 - Natural Origins 7"""
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,0,0
Ply-Core Engineered,The Gallery,Y,Q1 2025,Cambodia,W1,"9/16"" x 5"" Engineered Smooth White Oak",A,1393U,1147,SW775,"Natural Classics White Oak 5""",1147,Natural White Oak,HW775,"Natural Origins 5""",1147,Natural,N/A,N/A,N/A,N/A,White Oak,Eucalyptus,Eucalyptus,Moderate,No,Yes,Yes,Yes,Glue,Smooth,ABC,Nail / Staple / Glue / Float,Above / On / Below,35MC,8,Micro Bevel Edge,Micro Bevel Ends,7%,UV Aluminum Oxide,Natural,Light,No,"1/8""",3mm,Sawn,"9/16""",14mm,"5""","Random lengths from 15.75"" to 74.8""",57.32,2292.8,Random,50 Year,50 Year,N/A,5 Year,31.16,40,1246.4,23,"75.39"" x 10.43"" x 3.62""","75.98"" x 42.91"" x 41.34""",190402551573,154FR,154OR,154FN,154OS,154SQ,154TH,154TM,154QR,153FR,153OR,153FN,153OS,153SQ,153TH,153TM,153QR,"SW774 - Natural Classics White Oak 3"", SW765 - Natural Classics White Oak 7""","HW774 - Natural Origins 3"", HW765 - Natural Origins 7"""
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,0,0
Ply-Core Engineered,The Gallery,Y,Q1 2025,Vietnam,W1,"9/16"" x 5"" Engineered Smooth White Oak",P,1830U,1147,SW775,"Natural Classics White Oak 5""",1147,Natural White Oak,HW775,"Natural Origins 5""",1147,Natural,N/A,N/A,N/A,N/A,White Oak,Eucalyptus,Eucalyptus,Moderate,No,Yes,Yes,Yes,Glue,Smooth,ABC,Nail / Staple / Glue / Float,Above / On / Below,35MC,8,Micro Bevel Edge,Micro Bevel Ends,7%,UV Aluminum Oxide,Natural,Light,No,"1/8""",3mm,Sawn,"9/16""",14mm,"5""","Random lengths from 15.75"" to 74.8""",63.71,2548.4,Random,50 Year,50 Year,N/A,5 Year,31.16,40,1246.4,21,"75.59"" x 10.39"" x 3.62""","76.38"" x 43.31"" x 40.94""",190402588104,154FR,154OR,154FN,154OS,154SQ,154TH,154TM,154QR,153FR,153OR,153FN,153OS,153SQ,153TH,153TM,153QR,"SW775 - Natural Classics White Oak 5"", SW765 - Natural Classics White Oak 7""","HW775 - Natural Origins 5"", HW765 - Natural Origins 7"""
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,0,0
Ply-Core Engineered,The Gallery,Y,Q1 2025,Cambodia,W1,"9/16"" x 7"" Engineered Smooth White Oak",A,1313U,1147,SW765,"Natural Classics White Oak 7""",1147,Natural White Oak,HW765,"Natural Origins 7""",1147,Natural,N/A,N/A,N/A,N/A,White Oak,Eucalyptus,Eucalyptus,Moderate,No,Yes,Yes,Yes,Glue,Smooth,ABC,Nail / Staple / Glue / Float,Above / On / Below,35MC,8,Micro Bevel Edge,Micro Bevel Ends,7%,UV Aluminum Oxide,Natural,Light,No,"1/8""",3mm,Sawn,"9/16""",14mm,"7""","Random lengths from 15.75"" to 74.8""",54.01,2160.4,Random,50 Year,50 Year,N/A,5 Year,29.12,40,1164.8,24,"75.4"" x 7.4"" x 4.7""","75.98"" x 39.37"" x 42.91""",190402451606,154FR,154OR,154FN,154OS,154SQ,154TH,154TM,154QR,153FR,153OR,153FN,153OS,153SQ,153TH,153TM,153QR,"SW774 - Natural Classics White Oak 3"", SW775 - Natural Classics White Oak 5""","HW774 - Natural Origins 3"", HW775 - Natural Origins 5"""
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,0,0
Ply-Core Engineered,The Gallery,Y,Q1 2025,Vietnam,W1,"9/16"" x 7"" Engineered Smooth White Oak",P,1831U,1147,SW765,"Natural Classics White Oak 7""",1147,Natural White Oak,HW765,"Natural Origins 7""",1147,Natural,N/A,N/A,N/A,N/A,White Oak,Eucalyptus,Eucalyptus,Moderate,No,Yes,Yes,Yes,Glue,Smooth,ABC,Nail / Staple / Glue / Float,Above / On / Below,35MC,8,Micro Bevel Edge,Micro Bevel Ends,7%,UV Aluminum Oxide,Natural,Light,No,"1/8""",3mm,Sawn,"9/16""",14mm,"7""","Random lengths from 15.75"" to 74.8""",59.96,2398.4,Random,50 Year,50 Year,N/A,5 Year,29.12,40,1164.8,22,"75.59"" x 7.4"" x 7.42""","76.38"" x 38.58"" x 42.51""",190402588111,154FR,154OR,154FN,154OS,154SQ,154TH,154TM,154QR,153FR,153OR,153FN,153OS,153SQ,153TH,153TM,153QR,"SW775 - Natural Classics White Oak 5"", SW765 - Natural Classics White Oak 7""","HW775 - Natural Origins 5"", HW765 - Natural Origins 7"""
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,0,0
